#TIC Period t0 Duration Depth SNR Depth_even Depth_odd Depth_half
52079970 0.9820901971956224 0.48 0.2 334.35303990158536 18145.12439739894 304.239840208492 364.14139385904673 157.04858736536056
9102812 1.9609966913006984 1.6350000000000002 0.2 445.43165937273636 18143.675124531343 401.706324715033 497.63170217456087 97.66989602557545
224277864 0.46286841303934073 0.16 0.2 270.40387075811185 18127.54936797581 311.50251742598687 230.1475357690088 57.896696516135975
197934312 0.7645550955267707 0.4475 0.195 306.81311164533054 18121.0150089668 303.2688826366224 310.38313341651633 140.92586849135677
382147598 14.715790300655138 12.695 0.2 1102.415362982029 18111.213911247694 816.4086207598804 1360.6158941548026 578.7772782290086
207134675 1.097140584456378 0.6900000000000001 0.1 462.4488623050451 18093.379865831772 485.0532833371261 439.7369291634178 252.78514873897126
50271669 14.264011564416196 13.45 0.2 1419.07349941105 18091.46506545225 1488.0039314582282 922.7743886713762 379.374662297488
43364195 0.9845682873236288 0.75 0.2 333.50805922437917 18090.459906538326 363.44460840556667 303.71746288318667 0.22326410276387776
355427131 1.0661029445886203 0.29500000000000004 0.2 337.755549614424 18087.890327174864 402.39516226281864 266.95253658401657 133.48836118509516
220561845 1.3193153866873746 0.62 0.2 368.66956802045445 18085.52918276412 325.5146768703297 411.6431360985201 198.0567041510954
52016618 13.932797257383651 2.07 0.2 1512.9242112619233 18083.574417438664 0.0 1512.9242112619233 489.6828425057763
167697441 3.2546779990531016 3.1550000000000002 0.2 554.673819165418 18083.516647390396 471.24668713295273 628.5327867243439 169.1913613955448
206529160 1.0259932707608113 0.82 0.2 341.43715218564415 18079.72122196663 288.3871339092283 392.38081692868 9.544054057742272
52259434 12.130814341447717 7.705 0.2 894.5714425700091 18079.653604594027 1147.39600750769 763.102668802415 505.37615257216993
251849245 0.6929592782334101 0.485 0.2 294.7687919505893 18074.783440832045 420.01337897981557 165.47939703575952 234.22311358278023
144313499 12.225957003799481 3.805 0.2 1079.043163073653 18074.033665818613 1027.4922395194562 1129.520109053804 308.20784283785883
206361351 0.40671572732950523 0.125 0.2 266.939300444374 18061.816985680347 156.77387961335793 376.74161837218963 597.011504549731
183536423 12.474987788314106 8.9 0.12 1193.326930519948 18060.00714107884 1056.6088564851173 1425.4297073697776 669.062411810736
43364525 26.08812297982954 19.275 0.05 3145.7231821384967 18054.517434651832 3145.7231821384958 0.0 1559.0040016108803
198004247 13.774008566927936 4.0425 0.145 1774.5317477287867 18045.183413340856 1774.5317477287867 0.0 274.9962277977599
100102109 0.7252433604827543 0.4475 0.075 437.11176565422903 18042.05218838321 372.2471266807032 500.9607787565621 208.1939773286736
13137474 27.624157055727483 0.63 0.2 1514.4353313700856 18038.63540924216 0.0 1514.4353313700858 1514.4353313700858
77044422 14.58893783531614 10.01 0.2 1071.342035036214 18037.72284489038 1084.0072156432414 1058.6768544291863 508.62358557186997
207144859 0.43092784642462095 0.10500000000000001 0.2 266.9861584918878 18020.08967004989 372.174519199687 158.40462485803093 3.489265013958871
271889486 19.430498702436996 6.9175 0.195 1522.9785121957032 18014.62112073356 1522.9785121957025 0.0 631.112508144802
281739917 10.403941121949767 4.1275 0.185 925.374486032277 18010.891417752173 705.6228574593409 1345.0505285700656 498.7231323264188
33838475 0.9153418507250123 0.1925 0.155 351.98153298665704 18007.78325451236 372.58028428684065 332.5468388852555 143.91853472025406
65260690 1.032664394624599 0.165 0.2 342.09748836139227 17994.67878810119 364.75317670474396 319.9561026055789 144.1904729893754
80419222 1.7127106269228127 1.2075 0.055 752.9859500367767 17992.84237612142 550.4691775924117 927.3931389241951 359.5591214983411
41226271 16.99307943956751 11.6775 0.095 1767.2697833325078 17971.443312028987 2143.074277714033 1345.4484120879395 870.2708850637373
9666995 14.64639298811971 9.2 0.2 1091.8924233150422 17970.53490768649 1160.6097110434982 1029.3787796176266 605.8942667724968
391893024 1.938315221257761 1.4600000000000002 0.2 436.35588399512636 17964.68480845805 484.46362794138133 376.6064084177487 158.44263716994828
206350311 12.132429423898127 7.505 0.2 893.0442761873633 17964.230579770363 1372.4656264705557 642.7581300836378 519.9527689565168
180443507 7.0662192708363145 3.5100000000000002 0.2 877.2420042426292 17955.61823329768 663.1002457317846 1314.637936520099 254.32548452982917
201789145 4.219068249208742 4.1275 0.195 592.9845906118356 17955.154753897146 610.1994991807759 578.9663803013019 230.33885739786984
151892408 0.49653038597134486 0.35 0.2 270.4237645981086 17949.735187108803 308.3436375656087 232.42161363122153 33.02386785123471
49785549 0.6790229942123059 0.615 0.18 300.942958373022 17949.235323338744 260.6680502549655 288.2720144950494 135.4711138414549
261258046 14.539472916443302 2.0 0.2 1123.2174068058112 17948.21192472183 1199.0952767919416 1028.2051174318733 669.2760681110801
307492324 12.695231049615478 10.334999999999999 0.2 880.788508835469 17944.61208121334 800.4274387313435 1037.60420813588 530.9521130181838
51912400 25.97323208460293 18.095000000000002 0.2 1504.9103804678184 17925.690997888225 1504.9103804678173 0.0 707.9052360026018
33770863 14.460310326526463 9.425 0.2 1075.680220620579 17924.122200874 1234.9126343171824 923.0824908280002 441.965433692854
278723939 14.433599864488658 11.879999999999999 0.2 1163.9509001794618 17913.328396459347 983.0810781546294 1290.944605005408 707.9791677219338
9179030 14.31193239878868 7.43 0.2 1069.244849360508 17909.942278248884 1274.565367284622 859.5558097784347 535.7797087300802
407625295 13.708039667388412 10.605 0.2 1498.39490320815 17909.8435842493 1498.3949032081493 0.0 566.8380078632874
167813113 13.910402447554565 4.95 0.2 1497.713403996808 17901.752124979765 0.0 1497.7134039968075 319.85276949054736
218977317 2.04248971973017 0.24000000000000002 0.2 425.04909134339056 17901.53240304866 434.81359375757796 415.10633229283883 251.96870859172805
278824412 14.168220550240292 7.12 0.13 1850.7431039973394 17897.513933942402 0.0 1850.7431039973396 608.0519179643051
402028558 10.807115094852332 8.675 0.2 890.0440217993585 17882.741622532798 1275.242548609056 683.8410929495574 485.9418814338138
5740409 13.602639519337107 7.54 0.19 1102.4727683784756 17882.66017976618 0.0 1102.4727683784756 558.7169701383172
9103612 0.6439530417418549 0.275 0.2 285.3406057388529 17869.221582083654 201.03503070587567 367.79943138828435 221.17861773900952
281740940 0.7924245250127014 0.28 0.2 303.1244284211061 17867.191250159864 352.6118143510156 256.6836868828882 97.01336927903645
80418008 0.5536329464032879 0.30000000000000004 0.2 275.9944116212104 17853.402978393562 330.7540717885621 217.25955386575913 34.165802124873835
220477393 2.1258436044934954 0.86 0.19 463.6682056388807 17847.625245296258 421.99627618473403 505.03372384704096 248.53769424959216
231908995 15.123346531874692 5.26 0.19 1191.0800562221064 17833.88013372483 1240.1754658652803 1119.0378790283185 554.9083721133964
350714749 3.209126675460916 0.9575 0.145 638.9594447692373 17830.715287613475 761.4566538200753 521.4681312805733 364.0991783909726
9051707 19.003174758271836 3.9575 0.195 1507.2139800664625 17828.157181323586 1507.2139800664627 0.0 783.3267820179316
101936401 27.829554428106775 17.755 0.19 1534.4525415866374 17828.06755063218 0.0 1534.452541586637 1534.452541586637
218978409 0.6126986811426032 0.265 0.2 282.5827994095889 17825.645000369783 341.8116778784602 218.9257878716163 36.694215951649916
207143419 1.8916487223710294 0.605 0.2 429.2001213157849 17813.819193059888 416.97675205803733 444.4329782204229 149.26612924070696
260003879 12.668555887696213 11.4 0.2 867.3259792141299 17813.159445512076 881.2382351617069 839.5014673189764 541.1081070193713
309699893 5.615358976936863 0.095 0.09 1010.7420199620263 17811.667915453592 1252.2186794072682 641.7656843296973 434.49126788097084
5676346 0.5619208421179291 0.43500000000000005 0.19 277.63401519707827 17810.594545588803 252.43774496520928 302.3506609955997 198.12505037836587
278824264 1.017611554692374 0.35 0.2 328.6838015496217 17809.312434092903 265.37445543316244 382.6068906019157 30.698792340764214
231839456 1.0794523598609322 0.28 0.2 338.05471026352956 17808.251648348418 324.403182756618 351.6742482507999 42.01762556610453
281779463 6.605527148340096 4.79 0.2 757.1125646182799 17807.42779638056 912.0589569363373 601.6225007482296 499.39137755926623
229114957 0.4598199405621012 0.165 0.2 265.22126943172714 17796.467205461773 210.1404362022658 320.0953427766933 34.30651536073424
306898941 0.6756821064498942 0.48 0.2 288.21129123418285 17796.384168246026 230.46083798862267 346.08993638483867 101.54492617113797
115692339 14.657615551382673 3.6 0.2 1058.7596372225814 17793.300709117495 1146.3203884891097 970.5865730101323 521.7720751387747
33879968 0.565520320030131 0.23 0.2 274.1942372154366 17770.8656339305 284.144911978202 263.93066763603395 88.3226802600926
149274312 5.179374769649293 2.79 0.2 620.9455884485141 17767.22558155573 707.2974230933148 535.5931963343245 405.772754840065
38762657 0.7985074557786903 0.49 0.2 305.54949223300605 17766.668386793528 329.62441000485717 281.6247744829053 6.056092494654379
150250788 1.2352240011785365 0.705 0.2 355.09905762644354 17766.56148659036 323.7079909432858 390.2721805364879 145.6585333504352
314864631 13.613477844459611 6.455 0.2 1087.2135306336422 17764.86483639277 0.0 1087.2135306336422 572.7255221073701
220565429 0.5564026500919117 0.43000000000000005 0.2 272.74814718871664 17763.102223628623 280.61275202669754 264.6733099006318 5.4063054631248635
52079088 12.74562078271305 4.9125000000000005 0.185 913.4801513833048 17756.907797900218 669.5078120845759 1388.3881400945702 516.371557903511
140599284 9.891929562895937 9.565000000000001 0.05 1713.1509248456625 17751.01689680091 1489.7540021547754 2159.94477022744 829.6595469814066
277176342 21.64080388115654 12.4825 0.195 1076.5430612359614 17749.620733657433 1299.996575696743 846.5173845851566 659.1732077007663
101931962 0.8517253401652657 0.49 0.2 312.4616318652701 17746.603830205087 299.9507718226939 324.71184899029237 41.94596081436079
261260905 7.934309271594877 5.39 0.2 758.2900006676327 17744.1374437985 885.1383325612908 627.3350681011584 459.8032477909972
49622136 25.468165341194517 4.404999999999999 0.2 1056.708982802448 17729.540589048876 807.0579108329812 1309.8762670531748 594.663690576389
179492596 16.872193440954145 2.06 0.2 1482.2199027247848 17716.58177730243 0.0 1482.2199027247839 567.352188469656
140659350 0.8212435856966878 0.385 0.2 305.79916339655597 17708.30579254339 387.4302805972027 226.57003181126476 108.67585896266031
55780793 11.640352545888318 7.6625000000000005 0.17500000000000002 928.2776100889301 17697.879923576704 1001.5810432279163 785.7431567631239 647.2195110370458
220461732 13.709149045407912 10.5 0.2 1480.2086212658794 17692.54528998391 1480.2086212658792 0.0 571.2969154767644
382418646 3.8411421689299514 2.4975 0.165 600.3788750417912 17692.237689131955 605.4298376694679 595.0321353233038 336.02508807022656
300329283 0.4584187753764401 0.3425 0.185 266.3214914857372 17681.665571240595 307.11591395855316 226.13005026419893 40.74932605934375
278777282 1.361115793569273 0.505 0.2 371.3920170215116 17681.587332412142 410.35261096320164 329.3121290593724 7.276998487756954
150300935 2.0188251857220716 0.6849999999999999 0.17 478.31454014814153 17674.6480698964 431.24375252820494 527.0618215737198 244.5245215478311
392011985 12.589752493778594 7.205 0.2 860.554688124509 17674.102180002414 819.8614450633456 880.9013096550906 562.0101167961075
12433585 17.771843699547816 16.4025 0.195 1504.6656544557611 17672.304833640865 1504.6656544557597 0.0 650.0158241983656
49677837 0.6544686441797931 0.12000000000000001 0.2 283.95737246906594 17671.2059430221 313.121767856661 254.58247982136578 164.83496788573768
246859878 0.48225835449575954 0.11 0.2 264.88441779258403 17670.359469258026 293.7002117622058 233.83027514993347 191.73252704310332
220424323 3.9571627650621832 0.020337234937816806 0.055 1082.9500636317307 17663.048021974646 1125.269279877785 927.7395134074508 484.57573864096827
9063369 24.60388758980718 0.6625 0.065 2761.574927067962 17662.906149200164 2761.574927067962 0.0 1257.269140799736
231070373 1.8216998049678814 0.7175 0.105 550.6187445821009 17659.783488448193 408.26160715442086 677.2403780454085 285.84349529271867
350298298 13.902547068909977 5.0375 0.165 1630.8438930131008 17658.341366750825 0.0 1630.8438930131006 378.09262980417043
251853305 5.334894586373003 0.175 0.2 673.1188583495423 17655.837417160314 699.572711368831 633.5763393764588 337.9622288364204
149347296 14.508853499516848 3.2425 0.165 1578.2991654490152 17655.324885059774 1617.4129122456573 1124.5797026079745 566.5536620637453
204290378 16.90325397723769 1.9875 0.17500000000000002 1151.8968325176468 17654.72671776106 1146.7889131300458 1157.643241828698 528.9338192066066
40521027 0.9434910542213943 0.755 0.06 528.2363967824818 17654.714269373322 509.89440875254024 546.6091084104637 194.35856529249887
389627255 1.8823695441186195 0.1775 0.195 428.8972745642983 17653.48080415832 431.418460239021 426.22487273678416 13.985365527431316
279250316 7.702348349010999 7.01 0.2 754.3868882332112 17652.819174304364 588.2796334644524 915.2852046991168 381.47829015245605
120608242 0.8250581459499289 0.6849999999999999 0.2 305.6149170422705 17652.369814357102 230.926326757125 378.5204013431311 129.8007779968119
32032799 0.7408270056939268 0.5525 0.195 296.5640483501937 17652.157459947844 196.9910828436542 397.47300333103504 68.38320702738282
183585609 0.6571852191155791 0.115 0.2 283.01572612195565 17651.3888487303 253.51657776167013 311.5012291318527 110.97728402318091
303317035 4.373941938771864 0.36 0.19 634.015694037371 17640.763185125157 728.2742387499686 541.143304394076 429.27008366784554
204376483 15.664643585451195 5.88 0.2 1491.0511508392588 17636.955655368292 0.0 1491.0511508392578 533.6842335282321
89501465 13.59218676678987 8.44 0.2 1317.049138140242 17631.306359858416 0.0 1317.0491381402423 547.2595690435561
55399286 0.8882401599350788 0.13 0.2 310.83712995577923 17625.360110180034 293.0761646756076 326.4632480762012 106.13569731450647
260188633 0.534994567073683 0.48500000000000004 0.17 280.9105673204214 17615.27874931279 247.77383327408864 227.8218951324214 70.45372590161126
33831807 3.4580088498255357 1.33 0.2 578.507057625167 17610.444806581865 513.8714900908938 665.6178225034919 192.8209495068956
150274071 2.013397741944156 0.195 0.2 432.0073896015592 17609.348109277675 494.2021420199879 359.93122792038935 44.32062218886628
293972244 22.418878676238446 13.88 0.19 1093.5544390090315 17606.174287090867 817.816271236174 1388.8331068602806 706.6425938586954
260964432 0.8652637480792218 0.44500000000000006 0.19 314.2748472342781 17596.391375593383 358.9928699142581 269.53454352655507 46.34765209067448
63698146 0.7612798970150556 0.515 0.2 294.5451683256579 17594.040550638987 293.5094136612059 295.57624017000745 -10.414400167869301
144432698 15.344232699967462 0.6849999999999999 0.2 1492.4964298299226 17591.824524727548 0.0 1492.4964298299224 394.3300972073499
55383814 0.9280240136440876 0.79 0.2 316.1486518706103 17581.285960393267 341.3999799953562 291.01239308921754 11.047568927114883
441053099 0.8295934271483296 0.615 0.2 304.9875604380868 17579.00287895929 360.68021457736046 247.79319828390024 186.8783793593738
303584302 0.7561217201111015 0.595 0.12 356.2583196108189 17576.21201091702 380.49102020573514 332.1927410889713 183.8563295490651
166970183 14.592513454674915 11.610000000000001 0.05 2235.885170701812 17575.55328623615 2689.071804245315 1908.5837131426156 1079.4803286212164
441075859 0.4034922395806089 0.21000000000000002 0.2 259.69102573357685 17570.886070872915 267.4444093397505 251.99074749456884 181.04414147456944
31380847 13.60649646464256 7.205 0.2 1110.030530776706 17567.881115097854 0.0 1110.0305307767062 641.0237993918167
207110936 10.113520104446344 4.795 0.2 863.2228552538508 17567.87137778953 865.2604943414271 859.2188232006414 563.9759286959295
12971110 0.8804635237643534 0.6125 0.125 369.80572896520795 17550.532954113933 428.76027398576906 301.3564503176707 142.84345449258797
204373316 14.11696312301906 11.785 0.2 1077.762560147326 17546.292461084096 1384.5821029956624 724.306446786042 474.17158373394903
287350667 15.278261663129875 6.5649999999999995 0.2 1467.9701422490614 17546.24298003073 783.6855531641407 1487.5211305086304 402.39624878068156
306573321 13.737632789503929 7.92 0.2 1472.8649067363654 17544.016311130472 1472.864906736365 0.0 457.65894087293697
269794986 14.899308121473497 10.695 0.19 1091.7212033339117 17543.650538073904 1492.2303518341207 703.2574427585209 655.1319446365779
370118267 0.7996153318513025 0.595 0.2 297.05914617344274 17534.526139913905 300.01342857885624 294.30254809255507 20.50234459622874
358659838 14.447550738559203 8.985 0.2 1173.5092025750791 17532.53381639297 1207.4526707228806 1113.9011609496713 488.78713734964475
232067276 0.9376250792558696 0.1625 0.195 319.473663466673 17524.452116546418 245.28742420800097 390.59751926781416 123.64244351564636
66356959 2.796682101369567 1.5450000000000002 0.2 483.99081075853945 17522.535092550086 405.14738951549276 564.2901474506767 292.8004964683615
307157616 1.3619049605418567 1.165 0.2 369.6814276909215 17519.53300844414 391.0859178216524 348.68140638352304 -0.26595303071748244
272189927 0.6065161838570987 0.525 0.2 275.2696691912717 17515.923154541764 310.78914801076087 234.57970687637905 -6.747017845792881
139348931 19.30471184025041 15.715 0.2 1465.1810212859132 17512.863669066912 1465.181021285912 0.0 614.831598089624
70786548 0.7160960144015711 0.30500000000000005 0.2 288.98787927446904 17510.92107481963 307.4260069437055 270.57875377223115 217.33023058885146
158596441 13.59284410372632 8.515 0.2 1048.4901514843236 17501.539283968956 0.0 1048.4901514843236 441.20650330869785
355650299 5.0266037382677915 3.9324999999999997 0.145 738.309026516948 17497.0445466908 967.54481187138 513.7674893267703 501.99978022721183
167718729 13.785906855731215 3.2600000000000002 0.2 1462.940455133919 17486.14343083017 1462.9404551339176 0.0 411.61590457140596
229147944 0.5911026252715873 0.29500000000000004 0.2 272.82547096028713 17480.97004806381 283.0292142940978 262.47619611701526 8.124767675445462
167753454 14.040092366494955 4.165 0.2 1055.675609405333 17467.533173582815 1174.0578150032961 930.2781619941575 486.7680018427928
33949221 2.4424205938660335 1.1 0.2 456.91188232622216 17464.84982901741 588.6485400890605 326.6480567619746 -54.08570473427758
281541636 10.894682866578362 6.904999999999999 0.2 850.2384350620339 17462.226615024298 704.2202206580329 1142.274863870036 472.11539001262236
303950490 12.643177057447724 1.5074999999999998 0.195 860.8918908394801 17459.815130663243 645.0031217857417 968.4521316491715 632.4781718568076
7151357 0.46886386891125886 0.375 0.2 261.0745291473262 17456.92539655178 199.1733276891254 294.301556281248 141.41426361668212
39082016 2.934516330024956 0.345 0.2 538.1649484188907 17455.508659174986 401.7971077065318 672.8402804699256 287.3602765626774
279729558 6.391226614168921 5.585000000000001 0.05 1314.0400832862354 17446.080787701525 1690.840687898148 1058.1000499649363 681.2590888879025
201226039 4.967925839862759 1.4125 0.055 1385.0399389800293 17442.834405889073 1414.8600206925435 1355.2198572675145 783.2674923908774
200742257 2.381989774219694 0.8725 0.17500000000000002 511.1738531982165 17438.5561493167 430.9153650901967 565.4695283746479 247.49468108759615
160147850 0.45536025734241375 0.29000000000000004 0.2 259.5652645599098 17438.36455382181 149.85123357539112 365.95787468454546 18.46103101140075
231062415 0.46308081602689033 0.455 0.05 415.60625004676876 17429.86191078828 268.12184350281785 286.32585009616673 18.715548985380646
201856422 13.350460786682266 7.91 0.19 1076.3995947625558 17427.594842174727 1078.4312163574264 1074.2419811307939 291.030322532046
281599082 0.4693778974804478 0.33 0.2 260.6683712091136 17424.26486528608 288.201219239307 232.74854405512272 12.699829220786555
453082318 14.457615617263805 9.695 0.2 1034.8931846863993 17424.08731121888 1209.7427474895926 860.0436218832052 563.7677178235675
69889261 1.2554766046302437 1.1800000000000002 0.2 351.0439529206052 17418.045651173084 306.02819747847536 399.5100312892381 52.234683565537516
47422872 0.5013416802532288 0.165 0.2 262.3720200436282 17413.902192437927 284.52599011491054 240.10394711754657 3.6406665760038375
262607901 2.813168950349643 2.2925 0.195 489.7233541361164 17411.881340771673 418.32992030444973 564.1048539577482 170.30363256536495
281850414 3.2099361961942114 0.355 0.2 531.0951015835648 17407.29418149197 405.04588224402966 656.7051250368991 136.34622373691263
9665418 9.502576635463853 2.67 0.2 875.366605547251 17399.406591385872 1289.1708981749262 674.5498164779385 369.11486739062116
120459265 8.301177167050708 4.4875 0.125 1070.668139807655 17398.874200807957 893.0657160718598 1160.467118101035 366.50427716724823
167526476 14.374597618028186 13.5 0.16 1154.442212926955 17397.702962243562 1102.3925983396657 1206.491827514244 483.18735802573644
31852076 2.960190337643724 2.8575000000000004 0.105 728.3799067841694 17390.702316329018 902.6239270661656 545.0290561738457 319.32181918891075
303821607 17.481712945561014 16.279999999999998 0.19 1059.929588606007 17381.877260728008 736.0860432240321 1381.4093124888436 630.5022713718303
155995793 14.81347121550585 3.73 0.18 1117.5782512107126 17375.465071597402 1123.2026350251426 1112.5206657651802 659.8951391138642
38939497 5.855207397925284 2.7150000000000003 0.2 682.9084136888088 17375.237858821692 556.6941279318273 769.2655565751647 311.40992810207376
33910487 13.358631877373018 3.7525 0.17500000000000002 1105.9185167242595 17366.354235546674 1391.1657995126482 825.1989685833047 544.818200450332
156087298 21.63036382053374 16.9175 0.17500000000000002 1110.2522228244065 17365.496918164932 945.5756687260352 1269.7009498085442 681.4468917818516
25077712 0.7681033908232994 0.21000000000000002 0.2 291.2793099794029 17361.310801374522 249.82233785690363 332.6675593963527 134.82923533110966
399571483 0.43924770247778905 0.17 0.2 257.8208867005403 17361.085760283397 269.19863918730425 246.3545913928686 -2.675658029096155
197882175 13.407153274788682 12.88 0.2 1048.725458424403 17352.53383880687 843.159668578583 1240.0158461975957 356.90817420438754
176873469 13.368317344537207 2.765 0.2 1035.7928075510704 17349.602755538064 1304.0426581370493 769.4188300461128 483.42319645389944
237937517 1.7786175550699235 1.095 0.05 738.2382124011374 17348.74679490058 719.3791952562167 757.3637880922763 434.2956903113294
201291046 0.7519717980428166 0.635 0.2 288.5757466871945 17348.0015921364 331.77740050136805 243.33897364375838 216.54176617030464
261155056 14.26475828340305 13.385 0.2 1340.0728049014813 17340.38949738058 1364.988510247131 1196.5583421105357 525.9521825065219
115692489 8.119416974516364 5.215 0.2 857.7126483922591 17334.67812914613 1052.7846195284733 755.1930723206721 242.00191862601775
12974688 1.2348034399658077 0.59 0.2 351.35144099547136 17333.95096895482 376.2205050296114 325.7842979708994 159.94706013652552
246844860 0.8440497283685525 0.46499999999999997 0.2 297.5432275925588 17329.672367270203 309.53026161477055 285.49203460145026 177.05450660910185
39080219 12.181575355110086 1.9925 0.195 932.055280757227 17318.058760946486 1349.2948380929324 662.9942578024267 532.4173207804782
89529411 0.4749408479925834 0.35250000000000004 0.195 260.0188055166664 17313.725966788443 196.10788251186267 321.59538747772604 176.36515333086504
358248973 15.159189633408895 2.0 0.2 1139.125346662702 17313.593065393867 1432.870579723697 701.632446359092 492.6773166986346
300743667 24.092148605965065 19.540000000000003 0.2 1453.2656832310458 17310.55662875351 1453.2656832310452 0.0 504.37571057921417
150098542 13.656280497783946 2.2350000000000003 0.2 1201.3646789893905 17309.326586928695 0.0 1201.3646789893908 510.41804195792525
156069115 16.61412354894664 12.272499999999999 0.165 1141.2274418839752 17308.91868189989 1260.6462653092128 1018.6933448041655 753.3677937725197
5611236 0.5926298195535032 0.27 0.16 287.6451345949258 17307.749768838254 300.886629102006 274.18868076143184 251.72318585892634
218981851 2.5549334726645627 1.08 0.19 488.68259994576067 17292.711304123102 556.7683984646457 386.30173254328884 215.40419101674274
251879235 1.1518262850132666 0.605 0.2 340.3675774976972 17292.401183113143 364.2865221172736 312.06461283197643 157.49641284637323
13091194 15.114025092473353 6.067500000000001 0.185 1096.8536384552 17291.76948226116 1187.0545714616817 999.1980828862004 451.6806938756598
100015126 0.9699492753987764 0.49 0.2 315.6940033568215 17290.84783855004 266.43471792963703 362.5132003417925 87.44278684735008
354605294 0.9108513285084253 0.8800000000000001 0.14 353.5416418144929 17276.209285863646 381.73541016250977 307.6992967636734 157.28274549787125
350712871 1.8350104550558304 0.45000000000000007 0.2 414.50478274755676 17266.862633124016 340.2118263240782 520.0156024063376 270.4563137124212
281461538 15.919575417646735 12.3475 0.115 1346.1950246555953 17265.733070863247 1616.3438491700315 1076.0462001411588 763.8992012763038
38950578 12.03486930773631 6.319999999999999 0.2 844.4954777114561 17265.701212016935 818.6072547470346 897.1899457312378 514.3992112017007
231842161 16.703719355264955 1.175 0.2 1084.251177386102 17258.85792738079 1262.7674525139194 870.6419592844402 422.7873425340535
141412532 0.8568587166482056 0.45999999999999996 0.2 299.9015014515409 17255.76801930867 266.4233511752194 332.13747601625226 30.900787059083616
141473617 0.7137367261090233 0.36 0.2 283.005336087762 17250.66405175807 361.0702805616849 207.92583629080468 -0.23545198275882573
27955224 13.652085475505544 3.1025 0.055 2730.4647780445366 17250.107491232004 0.0 2730.464778044533 696.0284812857378
287350529 0.47419563516433694 0.28 0.2 258.2113920356879 17246.475361769084 243.85605108212303 273.35316935896947 123.87124506738988
31011838 0.6428537516693259 0.5700000000000001 0.2 275.2088007127837 17238.476587957062 269.811982466689 279.9116747343055 95.66626105753797
50311982 1.1332544910187243 0.8725 0.195 336.7492041097302 17236.795762720427 273.3227429653368 394.66032080678514 16.492370932151754
262885414 0.5469802814693134 0.28 0.2 264.3419748438084 17236.12541274857 262.63084213734885 266.0705367030598 -2.812799648642626
206686294 16.726629150048222 13.842500000000001 0.17500000000000002 1540.6352069956656 17234.004619860178 0.0 1540.6352069956654 446.4416219162625
100103201 18.193693196217996 6.605 0.09 2415.68291829746 17227.361810513048 0.0 2415.68291829746 756.4579165744145
41860240 1.8939388308877145 0.9349999999999999 0.2 422.7213116395171 17221.23159388654 471.3392134659009 380.8667872849488 97.72710321843981
31780495 6.956178919121916 2.39 0.05 1455.2979461719765 17214.062089902232 1576.3991530295893 1328.931469450989 692.995739163762
224274430 0.6088470218489969 0.0875 0.125 313.9971013069684 17209.678036930167 342.95204782336134 284.71923717143363 155.7563567931587
206584346 0.8405292630612162 0.42500000000000004 0.17 312.72548704022637 17208.18279312652 199.33485595148863 424.23606621453945 133.93975069404158
260044482 14.575271128359958 13.25 0.2 1068.2621050376597 17199.456566157864 748.6978258572036 1332.3464746381758 597.22650080556
149542947 0.7478294429554211 0.0925 0.165 305.0852797925645 17195.002421506142 315.3434198841322 295.47221423157754 13.626779111378607
254290484 2.6239275075419206 1.6300000000000001 0.2 474.75000705796504 17193.121081823992 430.5089872698672 519.1156494370152 272.1967068624646
32150333 2.3749936192218564 1.7750000000000001 0.2 472.2868500381388 17192.201020435514 430.21723329456245 535.2452000953665 150.77173255470768
281639246 0.9295008020642165 0.48500000000000004 0.17 328.66988834527046 17191.400374287507 353.9639422874441 303.22428225245454 99.44399553440667
70774995 14.446683158281738 7.075 0.13 1263.466739839764 17189.222141352897 1282.971592902375 1244.169385213989 655.748991117549
238037707 7.378676896072557 1.175 0.2 747.3756239788687 17186.118270289244 498.864525783532 984.3073520073978 260.4624035707632
251840842 0.9839449162912611 0.615 0.2 316.93397247269104 17182.93042142094 256.13396794119154 378.06549284133064 73.30179150608754
389628338 0.4525471646593283 0.23 0.2 255.3276180900108 17180.841247276523 267.7630532598602 242.11594634273303 16.931205485503064
65262818 12.623862920238546 5.38 0.2 843.0997584719008 17178.11161862329 1419.356635973921 547.7937429548514 495.8244267242013
300136240 13.670495329272681 0.0825 0.155 1293.6602512855677 17175.481402622885 1281.21549403586 1301.9179874045321 637.044256011428
262843927 26.834552087945088 12.425 0.07 1729.2296306596925 17159.05544988086 1704.3942681478507 1755.6172033285238 1729.2296306596925
382190255 2.7557604772263518 0.24 0.18 505.52722456364484 17149.618248505296 544.376487761648 468.7613603384051 311.4891604930034
237920046 0.5941470163361436 0.5900000000000001 0.08 372.08799661056173 17147.346593902173 245.83342093130113 387.362553403452 202.41197485409657
339771581 5.75534657868231 2.8600000000000003 0.2 661.6923957862911 17145.350616396594 883.4917406527496 519.2189342603072 294.46094848758105
279571361 20.865159323217824 10.8 0.2 1433.8766128941372 17138.736118450575 0.0 1433.8766128941363 596.7812711835795
27974130 2.2467779879371617 1.725 0.2 435.48448465413094 17137.94525425932 456.1699893620625 414.7989799462 78.49666217549773
140971842 0.6799615787178088 0.2975 0.195 279.8580749626809 17134.48864529513 201.6533690375616 356.2399644339063 8.304463056336902
38807028 2.343869508512459 0.485 0.2 438.87168460442086 17129.567993562912 477.6632768118292 401.3989155787417 251.4844939241029
